file,n_bar,piano,percussion,organ,guitar,bass,strings,ensemble,brass,reed,pipe,synth-lead,synth-pad,synth-effects,ethnic,percussive,sound-effects,drums,genre,style
5b4dbf8ef45542236d1dfa578e44871d.mid,228,0,0,3628,5170,1118,0,1303,826,0,0,0,0,0,2127,0,0,4070,-,-
1a9c75a2125eeab7ee574293f3b67762.mid,228,0,0,3628,5170,1118,0,1303,826,0,0,0,0,0,2127,0,0,4070,-,-
66401102cf87ee0ac9039bd944c36083.mid,227,3089,0,0,4059,2432,0,782,0,0,0,0,0,0,0,0,0,4880,-,-
b46fca54dfc37e9545d5c70b637cbc44.mid,227,1710,0,2445,0,2489,0,580,0,0,0,3402,0,0,0,0,0,6354,Electronic,Experimental
62eef0fe6ff63fc1c3948a84793a0de3.mid,226,0,0,0,0,971,0,533,0,0,0,0,0,634,0,0,0,3397,Pop_Rock,Metal_Alternative
abc65bee85bbd9c1c95384f635c53b03.mid,226,9062,0,5026,2441,1630,0,1018,328,0,0,0,0,0,0,0,0,5151,-,-
164f02fecba19cf8ed7d6ba83d767440.mid,225,2289,0,5025,0,1629,0,1017,327,0,0,0,0,0,0,0,0,11944,-,-
62b3bb3b962c5fa4af8b3dc5692953bf.mid,225,0,1651,0,1684,0,591,0,1344,0,468,0,421,0,0,0,0,13318,-,-
e755ea622e1e86c25db330b1f535c59c.mid,225,9061,0,5025,2440,1629,0,1017,327,0,0,0,0,0,0,0,0,5150,-,-
ce08f34f21bc0b4b536491f1dcfe7d32.mid,225,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,Pop_Rock,Electronica
a8e8df0cf666f44d03ea4ebd62e2e6f0.mid,224,3782,0,0,0,935,0,1016,1926,2499,0,0,0,0,0,0,0,5184,Latin,Pop_Latin
f42e285fc2c16902d9c930f49ad0a323.mid,224,7383,0,513,856,1642,0,1000,0,844,0,0,0,0,0,0,0,4500,Country,Country_Traditional
60fa24c1235f1b8eaa3c99dd7dde3825.mid,224,7383,0,0,1140,1642,0,1000,0,844,0,0,0,0,0,0,0,4500,-,-
a046fd95f3ddbfbe0ea600a01bc6209d.mid,224,0,3154,0,303,1863,3094,0,0,225,0,1341,1551,0,276,496,2222,8777,-,-
d05ad5cfb6278ef8cb5dc73f5bc17fe0.mid,224,334,0,0,2862,2773,0,241,0,0,0,0,0,0,0,0,0,3734,-,-
bf1e8f91b0d504dcc1db922a76525aa1.mid,224,7383,0,0,1140,1642,0,1000,0,844,0,0,0,0,0,0,0,4500,Country,Country_Traditional
7af6f0d1486b157ca4a79341eb02cd6f.mid,224,7316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
a95173487184d4f7afa740ab086a99fb.mid,224,7383,0,0,1140,1642,0,1000,0,844,0,0,0,0,0,0,0,4500,-,-
0ff346b2678255b891d844dccbc12a85.mid,223,0,0,0,2123,3013,0,412,0,0,0,0,0,0,0,0,0,2120,-,-
1829f5d573789b3698943ea1d4d82eba.mid,223,832,0,751,2765,1566,0,360,0,354,0,1280,0,0,0,227,0,3318,-,-
8e75203032e145f64f88a212c7b3f9cc.mid,223,1298,0,1363,1441,2609,0,0,0,0,0,0,489,0,0,0,0,6368,-,-
fc63665dc0bac2786d66d30145636414.mid,223,2367,0,0,0,2145,0,0,2338,3715,0,0,0,0,0,0,0,3103,Pop_Rock,-
663944f23b929e29e7d14e4d533138f4.mid,223,2367,0,0,0,2145,0,0,2338,3715,0,0,0,0,0,0,0,3113,Pop_Rock,-
e31bd80d9a3a41035aa87914c876e185.mid,223,293,0,345,720,396,0,1052,0,0,0,0,617,0,0,0,0,701,Pop_Rock,Pop_Contemporary
47b6050d18c8b1f478bf62416b9a5f36.mid,222,5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
434987e6ebe6c5ac9588299b7e6d9b5c.mid,222,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
a6fd0ab1c8b57338652dffe215a7e67d.mid,222,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
ef56c5be1a4a47595ebfdb68d34ea884.mid,222,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
6da457736aab72fd0c0766fc45087b04.mid,221,5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
3e5f8d5cab91bacf70cc76f0891ef95a.mid,221,2531,0,0,0,0,544,279,544,637,472,437,318,0,0,0,0,0,-,-
030b710cd8b057bb6cb028734f5cf280.mid,220,4162,0,0,4394,1753,0,1120,0,894,475,1056,0,0,0,0,0,6535,-,-
eddaaaa4ee1088d55bc0e1ba8351f3e8.mid,220,7229,445,1601,0,1766,0,223,1866,4137,0,0,0,335,0,0,0,9154,-,-
baffbc273463f3e89f006378670e50be.mid,220,2295,0,0,328,2476,576,1048,0,0,0,5560,0,0,0,0,0,6693,Electronic,-
c6f8cde0119302dd4bd8af2bb85cae9c.mid,219,0,0,0,0,0,0,8160,0,0,0,0,0,0,0,0,0,0,-,-
8cc4257cd25e4d8156010496fa621b62.mid,219,1938,0,225,4754,3079,0,776,0,0,0,0,0,0,0,0,0,3717,Pop_Rock,Pop_Indie
1fcd5ca855208a5b178411e32fb0bbbf.mid,219,2612,545,0,2236,2283,1138,1730,1173,896,0,347,0,0,0,410,280,8375,Jazz,Folk_International
682c342ce74d58c7da0e8de2c4987721.mid,219,0,0,1229,2799,0,2527,0,2609,0,0,0,0,0,0,0,0,5011,Electronic,-
d06a3874e74fc91c8aaec429cca0b753.mid,219,2579,342,353,1710,938,0,356,0,0,0,376,0,492,0,2538,0,2480,-,-
450669f73a9ce5fafefdb8dd70019b60.mid,219,0,0,0,1196,3428,0,1362,0,0,0,2064,0,0,0,435,0,13270,Electronic,Dance
32e57e17c7eef636b06c2294101efdf2.mid,219,5267,0,0,0,0,3054,0,0,0,0,0,0,0,0,0,0,0,-,-
9a4106ff8f65e4440bfbdc6e7949a4bb.mid,219,1444,0,0,6751,1051,0,304,530,0,1726,0,0,0,0,0,0,6288,International,Folk_International
4d8be0732d043deb2c04ff35406b8a62.mid,218,0,0,1339,0,0,3291,5552,1053,3528,0,0,0,0,0,0,0,0,Pop_Rock,Electronica
bcd0b6bf417afe1374a46af3306b17be.mid,218,3048,0,0,4243,813,249,1596,232,0,0,0,285,0,0,0,234,3457,-,-
e0451c92e17e4f18d4bf1a02a605886c.mid,218,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
1342e558ce61e438fd449d6db689f3d7.mid,218,2578,341,352,1709,937,0,355,0,0,0,375,0,491,0,2537,0,2479,Pop_Rock,Experimental
ac44d3ec08e8bc24a2c3f6a0660d6432.mid,218,0,0,250,9749,1888,0,767,1398,1780,0,1062,0,0,0,0,0,8039,-,-
a6c24f0c4b28644b9bc20196e662a952.mid,217,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
8cf172125115445b453a3e9ee4a4a297.mid,217,6763,0,0,7807,1502,0,0,1397,0,0,0,0,0,0,0,0,4575,-,-
26b0bd443d9db535c39b3e251cd75cf2.mid,217,5831,0,0,0,0,0,1693,1511,0,0,0,0,0,0,0,0,0,Vocal,Big_Band
281bbff7bf9e699aa84b20823df6b481.mid,217,219,0,0,5294,3323,0,0,0,0,0,496,0,0,0,0,0,3889,-,-
5c6d359502b7f2c09925eb3f41da7a27.mid,217,3348,0,0,0,6355,0,0,0,0,0,1024,1034,0,0,0,0,6636,-,-
49b590dc4d3c96191a7c06c359b711ad.mid,217,3348,0,0,0,6355,0,0,0,0,0,1024,1034,0,0,0,0,6636,-,-
190aeb2ffdb7dc24dfdf0fa03568313e.mid,217,0,0,1465,705,1685,0,741,254,0,0,0,218,0,0,0,0,5224,-,-
b555badc79291a4c6cbe0ccfa2095c94.mid,216,4356,0,0,4785,1960,0,1253,0,922,498,1111,0,0,0,0,0,6652,-,-
c1e5b162efd081b47f17546ed2a2cfb9.mid,216,550,0,0,940,4991,0,236,0,0,0,788,351,0,0,220,0,6481,-,-
11ffd47935abf315749c0725594e932e.mid,216,0,0,0,1606,520,0,0,1197,0,0,0,0,0,253,0,0,5612,Jazz,-
56ae7ed94df4bd859615aae902e0ce04.mid,216,2890,0,976,492,480,0,359,0,0,0,663,0,0,0,0,0,1774,Pop_Rock,Experimental
2864d7b9b59606d748943871f7f414b0.mid,216,0,0,0,1754,520,1197,0,0,0,0,999,0,1197,253,0,0,5612,Jazz,-
c1a4ca3b9c75cd2ae1245cb5e316f69c.mid,216,2127,0,0,0,1512,0,0,1820,2961,0,0,0,0,0,0,0,3637,-,-
be37df9ff5846f98bf95ac421ab6bc38.mid,215,1942,0,0,0,1538,0,0,1707,2640,0,0,0,0,0,0,0,3226,-,-
d4d909777e55c5a01fed12e13c021892.mid,215,923,0,989,1164,652,0,429,0,0,0,2382,0,0,0,0,0,4255,Pop_Rock,Rock_Hard
13161645c6589f235eb4648734e054a1.mid,215,0,0,0,7197,4521,0,0,0,0,0,0,0,0,0,0,0,4420,-,-
572f29f9fdfc07a18ce9d2610a149022.mid,215,763,566,230,5644,2294,0,555,453,0,0,2478,0,368,0,0,246,4953,-,-
ba6ec9f693e7aabcbd7a55636676e2d4.mid,215,0,0,0,3930,1500,797,767,0,0,0,0,279,0,0,0,0,3348,-,-
93e087163e64b1974467119521c55bbc.mid,214,0,0,0,7208,1418,0,912,541,0,0,0,0,0,0,0,0,1418,Pop_Rock,Rock_Hard
3621c89af2b3f06343822eb64d56a477.mid,214,0,0,0,3929,1499,0,0,0,0,0,0,0,0,0,0,0,3347,Pop_Rock,Rock_Alternative
4a4551e87c374adf1b873777d1894097.mid,214,0,0,0,3972,1523,0,0,0,0,770,0,965,0,0,0,0,3347,Pop_Rock,Rock_Alternative
4623ce8130a3b0e73c9726bd9cb1cf8e.mid,214,7751,0,0,264,0,0,382,0,0,0,0,0,0,0,0,0,2002,-,-
7d9ac0633022bf6dee1d691d2741541b.mid,214,2871,0,0,5982,1561,0,2225,963,1985,0,0,0,0,0,0,0,7032,Latin,Pop_Latin
34bd054d5351a505d5bc9e74f4fc03c4.mid,214,0,0,0,3929,1499,794,766,0,0,0,0,278,0,0,0,0,3347,-,-
fa5bc48b42d58e60e20bd34da98cf085.mid,214,0,0,0,3929,1499,796,766,0,0,0,0,0,0,0,0,0,3347,-,-
32eaa933cd2142431434a49a98f12473.mid,214,2111,0,0,0,1500,0,0,1727,2768,0,0,0,0,0,0,0,3336,Pop_Rock,-
2f72db8008efab785fe3e73b94e5fe7c.mid,214,0,0,0,7208,1418,0,912,541,0,0,0,0,0,0,0,0,1418,Pop_Rock,Rock_Hard
e85799f05cd8930cd22919f22d4d0ff4.mid,214,0,0,0,3929,1499,0,0,0,0,0,0,0,0,0,0,0,3347,-,-
7c5c6504c2a68d38be5f82ab44d8e690.mid,214,0,0,0,3929,1499,0,0,0,0,0,0,0,0,0,0,0,3347,-,-
294b457364ac38144bbfc3feb08f48ea.mid,214,0,0,0,3929,1499,796,766,0,0,0,0,278,0,0,0,0,3347,Pop_Rock,Rock_Alternative
93e2cb3a0c36af361bb49c5e032e17bc.mid,214,0,0,0,3929,1499,0,0,0,0,0,0,0,0,0,0,0,3347,-,-
97a5b6654a89b472fd2e9e96bee855e4.mid,214,278,0,0,6458,1654,2134,414,298,0,0,0,218,0,0,0,0,3186,Pop_Rock,Experimental
fba2b5cac8dbaad1447e2649f34e8d27.mid,214,0,0,0,3929,1499,0,0,0,0,0,0,0,0,0,0,0,3347,-,-
8147f8fb54115de6049e325d039010b0.mid,214,1345,0,0,3301,5203,0,529,0,223,0,552,628,0,0,0,0,2765,-,-
1569bdb1024618f63eea39887ae3b7bc.mid,214,0,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
69d7d985cb3826d9247d408443f6b50c.mid,214,0,0,0,3929,1499,796,766,0,0,0,0,278,0,0,0,0,3347,-,-
b787ddaaa8218c15b1b8378a63fbac45.mid,214,0,0,0,3972,1523,0,0,0,0,770,0,965,0,0,0,0,3347,-,-
9d62a73bf682618b0cb387fa484d8951.mid,213,0,0,0,7260,1981,0,413,0,0,0,0,0,0,0,0,0,4392,Pop_Rock,Rock_Hard
709a519120605e551efa8d903b35f19b.mid,213,0,0,0,6927,2815,0,722,0,0,922,0,246,0,0,0,247,3596,Electronic,-
0fb9bee72fbe09eea4578a4ee0e5718a.mid,213,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
531dbb41647203ae242bc07439ca9aa9.mid,213,0,0,0,5125,2025,0,561,0,0,0,0,0,0,0,0,0,4713,Pop_Rock,Rock_Hard
38d2da85398356778ae9391d754540e9.mid,213,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
0eab9971fbb3de52a5779e5eefdefb6f.mid,212,1084,0,0,2953,2104,0,390,0,0,0,287,336,1033,0,0,0,8920,-,-
d903bf25c6118b1af9f004bca8c1c045.mid,212,0,0,0,5503,2814,0,721,0,921,0,0,960,1325,0,0,246,3595,-,-
123e9efce8a0a062f8a88c6eff240f2d.mid,212,0,0,0,0,0,0,0,0,0,0,3175,332,0,1442,0,0,8792,Electronic,-
ac3850429e45859a1be171835aa98d53.mid,212,0,0,0,5503,2814,0,721,0,921,0,0,960,1325,0,0,246,3595,-,-
4b80c00958831a228d686c20d7ffb30f.mid,212,0,0,0,5479,2591,696,263,0,324,0,0,0,0,0,0,0,7554,Pop_Rock,-
0cf1952deeee2ae2f89cb5491c399a57.mid,212,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
5490450fa24eb88c019eb73a0702c8a7.mid,212,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
991364b0b71a4f1ca454b7938503d7a8.mid,212,2952,0,0,2737,483,0,0,248,0,925,0,0,0,0,0,0,831,Pop_Rock,Rock_College
c47abae4da4393649457f7dca3fe2246.mid,212,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
9516ca1ce2229bdf85913278c013cccb.mid,212,4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
d73f680d66d63f3e728a4cc3a806f493.mid,211,0,0,2262,3708,1894,0,544,0,0,0,0,315,0,0,314,0,7091,-,-
dbeacba3160f86ae8ce8a0f613f6586b.mid,211,1515,0,0,665,607,250,920,920,0,0,1682,1890,0,0,1189,0,5323,-,-
e7789ddd40a582cd61ca13f98ec13631.mid,211,0,0,0,5731,2185,220,306,0,0,0,0,0,0,0,0,0,4866,Country,Country_Traditional
af6bf807b87a0a5b8366c5ff6d36322c.mid,211,1245,0,0,2282,1101,0,0,0,0,0,0,0,0,0,0,0,2354,Pop_Rock,Metal_Death
2c3ddbf87081eea7e806e6fd88371223.mid,211,0,0,0,3486,3123,0,234,775,0,0,0,0,0,0,0,0,3384,-,-
f5f5d28a5adc489b103d819754e86576.mid,211,3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
73398d4a37789c2b991443754d3a5e5d.mid,211,0,1858,2163,0,3587,0,279,0,0,0,1587,294,0,0,0,0,5128,Pop_Rock,-
9078fadb712298a9b4f746d51d3a63de.mid,211,0,0,218,2033,3035,0,419,0,0,723,655,1366,0,6995,0,0,5749,-,-
f21e631fccae8b27dea6e87446d45087.mid,211,0,0,0,3590,3106,0,293,938,0,0,0,0,0,0,0,559,3259,-,-
b4513e99f69064653d9a99510a0ea984.mid,211,0,0,218,2033,3035,0,419,0,0,723,655,1366,0,6995,0,0,5749,Electronic,Dance
98614698e80a84fcf6b5e3ef3fc1a63c.mid,210,2613,0,859,8889,2852,0,354,613,0,0,1057,0,0,0,0,0,5747,-,-
2301b4d8271c9df2aa07cdb45766db5f.mid,210,1958,1104,0,3262,1620,0,0,0,0,0,0,0,0,0,0,0,4273,Country,Country_Traditional
3b832962c3f03140753e06db8cfceb4e.mid,210,1740,0,0,11909,1521,0,0,0,1526,0,0,0,0,0,0,0,4300,-,-
41ed605571219418aa108bd0966b575e.mid,210,1958,1104,0,3262,1620,0,0,0,0,0,0,0,0,0,0,0,4280,-,-
91d9a31ac1558e39d56fa2ba999d6164.mid,210,1958,0,0,3262,1620,0,0,0,1104,0,0,0,0,0,0,0,4273,-,-
3d8e34075fe024820eaf9c3688ee457f.mid,210,4718,0,576,13397,2506,0,231,0,822,0,0,0,0,0,1995,617,17634,-,-
bb760b65a7d6593651e3f69029d8f30b.mid,210,0,630,234,0,0,0,0,1904,318,0,0,0,0,0,0,0,3486,-,-
62384d953d9e89445a185ce171531a8d.mid,210,1958,0,0,3262,1620,0,0,0,1104,0,0,0,0,0,0,0,4280,-,-
87ad7fef924e11fc8d4c07dd2d0c918c.mid,209,1025,0,0,0,2447,2452,678,0,0,499,4739,0,217,0,215,0,7451,-,-
8475625e4dc1920272965b2b5e049a62.mid,209,1360,0,0,13085,1414,0,0,0,2003,0,0,0,0,0,0,0,4649,Country,Country_Traditional
cebb60b7dde5acb39f5c3d05d756704c.mid,209,4088,0,0,0,1664,0,4308,1058,0,445,0,919,0,0,0,0,4549,-,-
323fefdae022355b83c97f6b0c0b1cf8.mid,209,384,0,0,3566,1530,0,0,729,1056,0,0,0,0,0,0,0,3203,-,-
30db659cc980b837e3998dea30047347.mid,208,0,0,0,7377,2043,0,0,0,0,0,0,0,0,0,0,0,4828,-,-
6dfaab72adbc43f73860d46b49f2dce2.mid,208,2091,0,0,3746,1218,0,1105,0,0,0,0,0,0,0,0,0,4140,Country,Country_Traditional
596459a29d5314bf2f71f94687f3607f.mid,208,610,0,502,2588,1334,0,510,0,768,0,0,240,0,0,308,0,4622,Pop_Rock,Pop_Contemporary
e08955b0b33f4dc68149f6e0062484f4.mid,208,609,0,830,1336,1699,0,0,0,0,0,1304,234,416,0,233,293,2537,Pop_Rock,-
b7b435ece036934482b76158470c9045.mid,208,1559,0,0,2965,2236,0,3586,0,0,612,0,389,0,0,0,0,4181,Electronic,Dance
a341618e26e688cab06f2d276a75c308.mid,208,2405,658,658,4009,3332,0,369,0,0,0,606,0,618,5171,0,0,14293,-,-
53f5db812ab10abd65607ce8c42941da.mid,208,0,0,2091,0,1218,0,2091,0,0,1605,0,0,0,0,0,0,4162,Country,Country_Traditional
8f226c750d7b228e37d82aae53079bf8.mid,208,1284,0,3370,4892,3694,0,1413,777,1521,0,0,0,531,0,424,0,10850,-,-
9f6e932358932b0ebf547901c432a5cb.mid,208,0,0,2091,2594,1218,0,1109,0,0,0,0,0,0,0,0,0,4162,-,-
f7e0620aff470ecb0f3968e4640f6789.mid,208,866,0,1363,2504,1917,0,0,935,685,0,0,0,0,0,0,0,6139,-,-
479eb806168ea4c07f04514d20731815.mid,208,0,299,293,8906,3549,334,904,0,0,0,0,269,358,0,210,0,6886,-,-
3bbc5858e7f8cadcfbf44c069bf8791e.mid,208,692,0,502,2728,1496,0,521,0,791,0,0,252,0,0,308,0,5055,Pop_Rock,Pop_Contemporary
22ef8e22b447ddc3860575c6bbf35825.mid,208,0,0,0,6984,2043,0,0,0,0,0,741,0,0,0,0,0,4828,-,-
f6e02bd8735c0f21df07c6db70eab0bf.mid,208,3115,0,0,0,1723,218,706,1746,1581,0,0,0,0,0,0,0,6243,-,-
7e78276fffe40a4532aeac2e50c7de90.mid,208,692,0,502,2728,1496,0,521,0,791,0,0,252,0,0,308,0,5055,Pop_Rock,Pop_Contemporary
c07df038b38d24470915bec992b1f575.mid,207,3751,413,425,2055,869,975,519,0,1041,589,0,522,0,0,0,0,1940,Pop_Rock,Experimental
0eeaa947af2669e9b553a25d13f29622.mid,206,2400,820,322,573,3128,0,2257,0,0,0,968,456,594,0,0,402,5858,-,-
71474ba4f1ea2a26521b813ed78299eb.mid,206,1652,0,611,392,1162,0,0,1347,958,0,0,0,0,0,0,0,3976,-,-
db6ac26388ca10e8eace5a3792854094.mid,206,0,0,0,3835,2807,0,765,0,0,0,0,0,0,0,0,0,3663,Pop_Rock,-
1e2a38d98380ce67c7dfd8599aa834f7.mid,206,390,0,0,8939,2128,0,519,0,0,0,1584,243,0,0,312,0,6584,Pop_Rock,Pop_Contemporary
d573e36254f0b051ee0b161e35259e80.mid,206,0,0,1262,7019,869,0,0,0,0,0,0,0,0,0,0,0,2061,Pop_Rock,Rock_Contemporary
6e1298001a814e1b4a49b542f1a6f2b7.mid,206,1652,0,611,392,1162,0,0,1347,958,0,0,0,0,0,0,0,3976,-,-
ba086533f84707c0ed82d5cf5c6a17c3.mid,206,1344,815,273,391,1106,0,1013,0,721,224,703,0,574,0,0,0,3991,Pop_Rock,Pop_Contemporary
b47ebfe1ed174d2ae32334d324c168da.mid,206,0,0,0,7288,0,0,0,818,1390,0,0,0,0,0,0,0,4064,International,Folk_International
20118a3358d4ca44a6e04191be421e35.mid,206,0,0,0,0,1106,654,0,3598,1945,765,0,0,0,0,0,0,3816,-,-
b5cb9524f836652be52810996f1c049c.mid,205,1550,0,0,3444,2149,0,1645,529,1318,0,0,0,276,0,245,217,4555,-,-
3776caa2cab78247cb7258af36aae76a.mid,205,1079,0,0,0,1946,3057,0,0,865,0,0,0,605,0,0,0,8030,-,-
2752f8b3bd04a85c3a393f0ed18d9db9.mid,205,1079,0,0,0,1946,3057,0,0,865,0,0,0,605,0,0,0,8030,Pop_Rock,-
d5279005ce021d742938485bf3a651dd.mid,205,0,0,0,0,0,806,9011,1239,2909,996,0,0,0,0,0,0,0,-,-
419ba5af7499856cc390568c1ad6cb3d.mid,205,2548,0,1557,2696,3041,0,0,284,580,0,217,0,0,0,0,0,5139,-,-
9a4253685416625478ae78ed4f8cbc3f.mid,205,0,0,0,12447,1097,0,1269,0,0,0,0,0,0,0,0,0,3617,-,-
d811cca7f670fd440cd35fc425ac4cde.mid,205,0,0,0,12447,1097,0,1269,0,0,0,0,0,0,0,0,0,3617,-,-
88a02edb681e302550ac9a664bbcb220.mid,205,0,0,0,12447,1097,0,1269,0,0,0,0,0,0,0,0,0,3617,-,-
806b2693c4ddf26d6b3d9061fca5a3a0.mid,205,2162,0,1254,1189,1712,0,0,1736,484,0,231,0,0,0,0,0,4233,-,-
6b5da013dbc27491d817d9ba6da5838a.mid,205,521,0,0,9317,0,0,0,0,0,0,0,0,0,0,0,0,4212,-,-
55631fd6eafd6b82a99976d543106fa4.mid,205,0,0,0,12447,1097,0,1269,0,0,0,0,0,0,0,0,0,3617,-,-
463182fefe9a8c802636e01250ef40a5.mid,205,878,0,0,3989,2260,0,966,0,0,0,913,0,0,0,0,0,4303,Pop_Rock,Metal_Death
ec8355e4300a045e076911cb3faa6627.mid,205,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
7c467845b6187e6eaebf577c5d6f0631.mid,205,418,0,1640,5117,3257,0,304,0,890,0,767,0,0,0,0,207,4373,-,-
5882cfc88015311a1aa1dca6596ef190.mid,205,0,0,0,5569,1328,0,0,0,0,0,0,0,0,0,0,0,4581,-,-
12886254dcabd4d2787cee641706e8ed.mid,205,2402,0,0,2853,1728,0,429,0,2112,0,0,0,0,0,0,0,3342,-,-
8ea369d2f5d730e6caa2c609212cca0f.mid,205,0,0,0,12447,1097,0,1269,0,0,0,0,0,0,0,0,0,3617,-,-
6b3583422808126378ee9b2e957d7024.mid,204,0,0,649,270,2857,0,1148,0,0,0,256,0,0,0,0,0,6760,-,-
86658fd29a51ab1497f24af33f7f10d2.mid,204,3035,0,2018,0,916,248,949,641,0,0,0,0,0,0,0,0,1788,RnB,RnB_Soul
870fdd4c75b6392aae7463d43eadd150.mid,204,1691,309,0,4846,0,0,0,0,444,0,785,581,0,0,277,235,3398,-,-
bc5c1adfe5b08232f1b931f13aec52e8.mid,204,688,730,484,6431,2931,0,234,371,278,0,2115,324,1060,0,0,0,5062,-,-
c8eb20ba3d440a382333bd761e357a78.mid,204,0,0,552,0,5960,0,1060,319,0,0,0,0,0,0,844,0,4267,-,-
75e13dc4594f3f1bb8c9d067d9e9c89b.mid,204,0,0,1500,0,1854,0,633,0,0,0,6181,0,0,0,762,0,9566,Electronic,Dance
4142c4515298b79f7407d5cf9eb3be9c.mid,204,388,287,0,3491,2607,0,353,0,0,0,855,0,0,0,0,0,3892,Electronic,Dance
0d896bd1e64e7808ee49e8a1eb4c0563.mid,203,4502,0,0,0,0,0,4232,599,880,0,0,0,0,0,0,0,0,-,-
dc7ca403f098209564f7b9828fd8a253.mid,203,0,0,0,6571,2442,0,475,0,0,214,777,0,0,0,334,0,4197,-,-
33b05da327833c2342ffdf8655995d93.mid,203,5834,0,0,7806,1988,0,0,1188,1755,0,429,0,233,0,208,0,4475,-,-
f7e1fa0f11d307ec2ef619a3873b3beb.mid,203,759,323,0,1343,2384,0,215,555,965,0,219,0,600,0,0,273,2469,-,-
f88cc46796e2e3a79b5cac48afc71655.mid,203,6725,0,0,0,2120,0,0,1220,4631,0,0,0,0,0,0,0,8388,Pop_Rock,-
d6af118bc09117e1b10e7428ee415f1c.mid,203,0,1350,0,363,0,0,399,0,0,507,0,851,0,0,0,0,3575,-,-
8181c73af55632cdd2479b191313f1b9.mid,203,0,0,0,0,700,297,815,0,0,1372,0,0,683,0,4392,0,1258,-,-
09d68da8ca307caa4940d4d994c7b89c.mid,203,0,0,0,2511,1228,850,0,0,0,0,0,0,0,0,1667,0,3178,Pop_Rock,Metal_Heavy
dc53e07c458351dad7e930fdd376ad4e.mid,203,0,0,743,4107,2767,0,459,0,0,0,0,0,338,0,0,204,3939,-,-
74cc4633c5d71818a7ce056a127c74f1.mid,202,0,0,742,3500,2766,0,458,0,956,0,0,0,337,0,0,203,3938,-,-
03dc6761a6861d1758585cb496450d0d.mid,202,2802,0,0,0,3652,0,560,8036,0,1455,354,0,0,0,0,0,11047,-,-
a84746d52a32aabf1f3ccd54ea236b39.mid,202,0,0,0,2438,1786,0,0,0,0,0,0,0,0,0,0,0,2301,-,-
8e09889a632cab2f9add0e48c62dec09.mid,202,4694,0,1138,6034,2000,0,0,1589,1014,1339,568,0,0,0,0,0,7965,-,-
e9b281b4d9434eb58c40f5ec29168123.mid,202,0,0,0,5179,2160,0,0,0,0,0,0,542,0,0,4020,0,0,Pop_Rock,Rock_Hard
e7394f75f6978369eb463abcb75a88da.mid,202,844,456,0,1322,1800,0,207,0,441,422,0,0,0,0,0,0,2691,-,-
4a7bbdc1471d39e6980bee02a123fb43.mid,202,12161,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,11047,-,-
2f5394dedd137a3ec390815ac242739f.mid,201,2799,2208,313,424,1042,0,1126,1016,912,306,0,652,246,0,0,0,2742,-,-
fa6110f27158a301312fadd577f4bde2.mid,201,4693,0,1137,6033,1999,0,0,1588,1013,1338,567,0,0,0,0,0,7964,-,-
b71cbc1b4a55c9110bb8d6fbc0025057.mid,201,0,0,1323,6327,2433,0,2444,0,0,0,0,372,1077,0,471,0,7017,-,-
ef8a79c0b6905b7068b6cdc24b2abbdd.mid,201,4693,0,1137,6033,1999,0,0,1588,1013,1338,567,0,0,0,0,0,7964,-,-
fcb3b5175ea1adf1f52dfff0ee733593.mid,201,2780,2151,0,0,1042,0,770,942,1395,0,0,654,0,0,0,0,3152,-,-
2f580ce5eeddf0e0ca6c6850317a3950.mid,201,2780,2151,0,0,1042,0,770,942,1395,0,0,654,0,0,0,0,3152,-,-
b3b8f7ceed6be94f1c1540109cc6fbe2.mid,201,1002,303,317,3431,960,229,621,878,206,233,204,1251,293,0,0,0,2206,-,-
cfb7d7066154db3c6d6fe6548ecfc4e8.mid,201,720,303,317,3431,960,229,621,878,206,233,204,1481,293,0,0,0,2206,-,-
e4a5f17216662933d9096aa5342953d2.mid,201,0,0,615,0,1787,0,0,2340,1248,808,0,0,0,0,627,0,3438,-,-
